time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
532100,2024-07-02 11:20:50,51.5350596450537,61.1487481162882,148.622052,133.6614216,1035.1314606176,1168.7928822176,83.66142,16.77705,818.07089232,4876.4109172,30,5,15.711,1169.4490502176,149.27822,33.1738202,1169.51119228,16.77705,0.223694,-0.447388,0.8, 0.4, -0.8,0,0,1684,1024,1024,1595,100,0,0,87,327.1,-2.5,0,71,3.916,3.911,3.921,3.92,0,0,7.721,97.7,1168.7928822176,148.622052,6,P-GPS,
532300,2024-07-02 11:20:51,51.5350723613318,61.1487484340455,148.293968,133.3333376,1035.1314606176,1168.4647982176,83.66142,16.105968,814.44556412,4881.0369016,30,5,15.711,1169.4490502176,149.27822,33.1738202,1169.51119228,16.105968,0.223694,0.223694,0.2, 0.4, 20.4,0,0,1684,1024,1024,1024,100,0,0,0,332.9,-2.5,0,71,3.916,3.911,3.921,3.92,0,0,7.721,97.7,1168.4647982176,148.293968,6,P-GPS,
532500,2024-07-02 11:20:51,51.5350850677411,61.1487503119422,148.293968,133.366146,1035.0986522176,1168.4647982176,83.66142,15.1217144,810.60370048,4885.6956944,30,5,15.711,1169.4490502176,149.27822,33.1738202,1169.51119228,14.987498,2.013246,0,6.4, -5.5, 10.3,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.916,3.911,3.921,3.92,0,0,7.721,97.7,1168.4647982176,148.293968,6,P-GPS,
532700,2024-07-02 11:20:51,51.5350970693582,61.1487534260513,148.293968,133.3989544,1035.0658438176,1168.4647982176,83.66142,15.4125166,806.78808356,4890.1248284,30,5,15.679,1169.4490502176,149.27822,33.1738202,1169.51119228,15.211192,2.460634,0.671082,10, -23.4, 0.2,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.926,3.941,3.957,3.956,0,0,10.26,97.88,1168.4647982176,148.293968,6,P-GPS,
532900,2024-07-02 11:20:51,51.5351097279316,61.1487569323988,148.293968,133.4645712,1035.0002270176,1168.4647982176,83.66142,16.5757254,802.73624616,4894.8164296,30,5,15.679,1169.4490502176,149.27822,33.1738202,1169.51119228,16.329662,2.908022,0.447388,9.4, -24.6, -1.6,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.926,3.941,3.957,3.956,0,0,10.26,97.88,1168.4647982176,148.293968,6,P-GPS,
533100,2024-07-02 11:20:52,51.535123372008,61.1487606189997,148.293968,133.4973796,1034.9674186176,1168.4647982176,83.66142,17.6941954,798.392414,4899.8689232,30,5,15.679,1169.4490502176,149.27822,33.1738202,1169.51119228,17.448132,2.908022,0,9.5, -25.6, -0.8,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.926,3.941,3.957,3.956,0,0,10.26,97.88,1168.4647982176,148.293968,6,P-GPS,
533300,2024-07-02 11:20:52,51.535137973763,61.1487645182468,148.622052,133.858272,1034.9346102176,1168.7928822176,83.66142,18.8350348,793.75986792,4905.2823092,30,5,15.679,1169.4490502176,149.27822,33.1738202,1169.51119228,18.566602,3.131716,0,9.3, -25.8, -0.7,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.926,3.941,3.957,3.956,0,0,10.26,97.88,1168.7928822176,148.622052,6,P-GPS,
533500,2024-07-02 11:20:52,51.5351534656233,61.1487687248942,148.622052,133.9238888,1034.8689934176,1168.7928822176,83.66142,19.9758742,788.8451696,4910.9909708,30,5,15.679,1169.4490502176,149.27822,33.1738202,1169.51119228,19.685072,3.35541,0,9.2, -25.7, -0.8,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.926,3.941,3.957,3.956,0,0,10.26,97.88,1168.7928822176,148.622052,6,P-GPS,
533700,2024-07-02 11:20:52,51.5351695513895,61.1487731135579,148.622052,133.9566972,1034.8361850176,1168.7928822176,83.66142,19.9758742,783.75002508,4916.9620996,30,5,15.821,1169.4490502176,149.27822,33.1738202,1169.51119228,19.685072,3.35541,-0.894776,9, 10.3, -2.3,0,0,1684,1024,1181,1024,100,0,24,0,335.7,-2.5,0,71,3.924,3.913,3.928,3.927,0,0,8.546,97.88,1168.7928822176,148.622052,6,P-GPS,
533900,2024-07-02 11:20:52,51.5351845792821,61.1487771582417,148.950136,134.350398,1034.7705682176,1169.1209662176,83.66142,17.9178894,779.01249212,4922.5067192,30,5,15.821,1169.4490502176,149.27822,33.1738202,1169.51119228,17.671826,2.908022,-0.894776,9.5, 18.6, -0.8,0,0,1684,1024,1684,783,100,0,100,-37,335.7,-2.5,0,71,3.924,3.913,3.928,3.927,0,0,8.546,97.88,1169.1209662176,148.950136,6,P-GPS,
534100,2024-07-02 11:20:53,51.5351979799296,61.1487807802776,148.950136,134.3832064,1034.7377598176,1169.1209662176,83.66142,15.882274,774.79005104,4927.4607876,30,5,15.821,1169.4490502176,149.27822,33.1738202,1169.51119228,15.65858,2.684328,-1.342164,9, 6.4, -5.4,0,0,1684,1024,1684,1006,100,0,100,-3,335.1,-2.5,0,71,3.924,3.913,3.928,3.927,0,0,8.546,97.88,1169.1209662176,148.950136,6,P-GPS,
534300,2024-07-02 11:20:53,51.5352102666436,61.1487838075653,149.606304,135.0721828,1034.7049514176,1169.7771342176,83.66142,15.1217144,770.97443412,4932.0211552,30,5,15.821,1169.7771342176,149.606304,33.1738202,1169.51119228,14.987498,2.013246,-2.908022,7.8, -11.5, -2.2,0,0,1684,1024,1502,1024,100,0,72,0,334.4,-2.5,0,71,3.924,3.913,3.928,3.927,0,0,8.546,97.88,1169.7771342176,149.606304,6,P-GPS,
534500,2024-07-02 11:20:53,51.5352226885044,61.1487867638975,150.91864,136.4173272,1034.6721430176,1171.0894702176,83.66142,15.8151658,767.13913216,4936.5815228,30,5,15.821,1171.0894702176,150.91864,33.1738202,1169.51119228,15.65858,2.23694,-4.250186,7.8, -19.5, -0.2,0,0,1684,1024,1024,1024,100,0,0,0,334.4,-2.5,0,71,3.924,3.913,3.928,3.927,0,0,8.546,97.88,1171.0894702176,150.91864,6,P-GPS,
534700,2024-07-02 11:20:53,51.5352357422384,61.1487900366648,152.230976,137.7624716,1034.6393346176,1172.4018062176,83.66142,16.5086172,763.0905756,4941.4043576,29,5,15.674,1172.4018062176,152.230976,33.1738202,1169.51119228,16.329662,2.460634,-3.131716,7.7, -28, -1.5,0,0,1684,1024,1024,1024,100,0,0,0,334.4,-2.5,0,71,3.895,3.881,3.885,3.892,0,0,9.612,97.7,1172.4018062176,152.230976,6,P-GPS,
534900,2024-07-02 11:20:53,51.5352492123784,61.1487934786676,153.215228,138.779532,1034.6065262176,1173.3860582176,83.66142,17.1796992,758.91406628,4946.3912344,30,5,15.674,1173.3860582176,153.215228,33.1738202,1169.51119228,17.000744,2.460634,-1.342164,8, -30.6, -2.2,0,0,1684,1024,1024,1024,100,0,0,0,334.4,-2.5,0,71,3.895,3.881,3.885,3.892,0,0,9.612,97.7,1173.3860582176,153.215228,6,P-GPS,
535100,2024-07-02 11:20:53,51.5352633501657,61.1487970229168,153.543312,139.1732328,1034.5409094176,1173.7141422176,83.66142,18.0968446,754.55054908,4951.60777,30,5,15.674,1173.7141422176,153.543312,33.1738202,1169.51119228,17.89552,2.684328,-0.223694,7.8, -28.4, -1.5,0,0,1684,1024,1201,1024,100,0,27,0,334.4,-2.5,0,71,3.895,3.881,3.885,3.892,0,0,9.612,97.7,1173.7141422176,153.543312,6,P-GPS,
535300,2024-07-02 11:20:54,51.5352784224676,61.1488007256039,153.871396,139.5341252,1034.5081010176,1174.0422262176,83.66142,19.1929452,749.92456468,4957.185198,30,5,15.674,1174.0422262176,153.871396,33.1738202,1169.51119228,19.01399,2.684328,0,8.2, -9.8, -1.7,0,0,1684,1024,1684,594,100,0,100,-65,334.4,-2.5,0,71,3.895,3.881,3.885,3.892,0,0,9.612,97.7,1174.0422262176,153.871396,6,P-GPS,
535500,2024-07-02 11:20:54,51.5352933197364,61.1488043359607,153.543312,139.2388496,1034.4752926176,1173.7141422176,83.66142,17.3586544,745.37075876,4962.6642008,30,5,15.674,1174.0422262176,153.871396,33.1738202,1169.51119228,17.224438,2.23694,-2.013246,6.2, 19.9, -10.1,0,0,1684,1024,1684,665,100,0,100,-54,333.2,-2.5,0,71,3.895,3.881,3.885,3.892,0,0,9.612,97.7,1173.7141422176,153.543312,6,P-GPS,
535700,2024-07-02 11:20:54,51.5353060064083,61.1488064456749,154.19948,139.927826,1034.4424842176,1174.3703102176,83.66142,14.3387854,741.6502862,4967.3229936,30,5,15.793,1174.3703102176,154.19948,33.1738202,1169.51119228,14.316416,0.671082,-4.026492,5.2, 15.1, -12,0,0,1684,1024,1684,760,100,0,100,-40,330,-2.5,0,71,3.959,3.92,3.916,3.892,0,0,8.869,97.7,1174.3703102176,154.19948,6,P-GPS,
535900,2024-07-02 11:20:54,51.5353168596883,61.1488068498127,155.8399,141.6010544,1034.4096758176,1176.0107302176,83.66142,12.974252,738.6975302,4971.29281,30,5,15.793,1176.0107302176,155.8399,33.1738202,1169.51119228,12.974252,0,-5.816044,4.2, -8.2, -0.5,0,0,1684,1024,1684,1024,100,0,100,0,328,-2.5,0,71,3.959,3.92,3.916,3.892,0,0,8.869,97.7,1176.0107302176,155.8399,6,P-GPS,
536100,2024-07-02 11:20:54,51.5353275638407,61.148807170655,158.464572,144.2257264,1034.4096758176,1178.6354022176,83.66142,13.645334,735.80382932,4975.1970096,30,5,15.793,1178.6354022176,158.464572,33.1738202,1169.51119228,13.645334,0.223694,-7.381902,0.9, -18.2, 1.7,0,0,1684,1024,1024,1024,100,0,0,0,327.5,-2.5,0,71,3.959,3.92,3.916,3.892,0,0,8.869,97.7,1178.6354022176,158.464572,6,P-GPS,
536300,2024-07-02 11:20:55,51.5353389967718,61.1488078420879,163.057748,148.8189024,1034.4096758176,1183.2285782176,83.66142,14.54011,732.67062712,4979.3636764,30,5,15.793,1183.2285782176,163.057748,33.1738202,1169.51119228,14.54011,0.447388,-7.158208,1.3, -25.8, -0.5,0,0,1684,1024,1024,1024,100,0,0,0,327.5,-2.5,0,71,3.959,3.92,3.916,3.892,0,0,8.869,97.7,1183.2285782176,163.057748,6,P-GPS,
536500,2024-07-02 11:20:55,51.5353509408213,61.1488086759252,163.385832,149.1469864,1034.4096758176,1183.5566622176,83.66142,14.987498,729.38978712,4983.7271936,30,5,15.793,1183.5566622176,163.385832,33.1738202,1169.51119228,14.987498,0.447388,-5.144962,1.9, -30.3, -2,0,0,1684,1024,1024,1684,100,0,0,100,327.6,-2.5,0,71,3.959,3.92,3.916,3.892,0,0,8.869,97.7,1183.5566622176,163.385832,6,P-GPS,
536700,2024-07-02 11:20:55,51.5353633448636,61.1488096483681,165.026252,150.8202148,1034.3768674176,1185.1970822176,83.66142,15.6809494,725.97771352,4988.2547528,30,5,15.713,1185.1970822176,165.026252,33.1738202,1169.51119228,15.65858,0.671082,-2.684328,357.9, -24.3, 13.2,0,0,1684,1024,1024,1024,100,0,0,0,332.6,-2.5,0,71,3.935,3.932,3.943,3.941,0,0,10.381,98.06,1185.1970822176,165.026252,6,P-GPS,
536900,2024-07-02 11:20:55,51.5353760568926,61.1488115465379,165.68242,151.4763828,1034.3768674176,1185.8532502176,83.66142,15.770427,722.35238532,4992.9135456,30,5,15.713,1185.8532502176,165.68242,33.1738202,1169.51119228,15.65858,1.789552,-1.565858,5.3, -15.9, 11.8,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.935,3.932,3.943,3.941,0,0,10.381,98.06,1185.8532502176,165.68242,6,P-GPS,
537100,2024-07-02 11:20:55,51.535388796609,61.1488145517897,166.010504,151.8372752,1034.3440590176,1186.1813342176,83.66142,16.0612292,718.5531726,4997.6051468,30,5,15.713,1186.1813342176,166.010504,33.1738202,1169.51119228,15.882274,2.460634,0,10.3, -27.6, 3.9,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.935,3.932,3.943,3.941,0,0,10.381,98.06,1186.1813342176,166.010504,6,P-GPS,
537300,2024-07-02 11:20:56,51.5354021987643,61.1488184523589,166.010504,151.8700836,1034.3112506176,1186.1813342176,83.66142,17.5152402,714.4521226,5002.5920236,30,5,15.713,1186.1813342176,166.010504,33.1738202,1169.51119228,17.224438,3.131716,0.223694,9.9, -26.9, -0.8,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.935,3.932,3.943,3.941,0,0,10.381,98.06,1186.1813342176,166.010504,6,P-GPS,
537500,2024-07-02 11:20:56,51.535416591631,61.1488228491759,166.010504,151.9357004,1034.2456338176,1186.1813342176,83.66142,18.6560796,710.0229886,5007.9397928,30,5,15.713,1186.1813342176,166.010504,33.1738202,1169.51119228,18.342908,3.35541,0.223694,10.1, -28.2, -2.3,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.935,3.932,3.943,3.941,0,0,10.381,98.06,1186.1813342176,166.010504,6,P-GPS,
537700,2024-07-02 11:20:56,51.5354320929488,61.1488274749456,166.010504,152.0013172,1034.1800170176,1186.1813342176,83.66142,20.2219376,705.28873648,5013.6812628,30,5,15.563,1186.1813342176,166.010504,33.1738202,1169.51119228,19.908766,3.579104,0,10, -28.5, -2.6,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.912,3.903,3.914,3.911,0,0,12.983,97.7,1186.1813342176,166.010504,6,P-GPS,
537900,2024-07-02 11:20:56,51.5354486938083,61.148832359196,166.010504,152.066934,1034.1144002176,1186.1813342176,83.66142,21.586471,700.2460854,5019.849242,30,5,15.563,1186.1813342176,166.010504,33.1738202,1169.51119228,21.25093,3.802798,-0.223694,10.5, -12.8, -3.1,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.912,3.903,3.914,3.911,0,0,12.983,97.7,1186.1813342176,166.010504,6,P-GPS,
538100,2024-07-02 11:20:56,51.5354653393512,61.1488370929414,166.010504,152.0997424,1034.0815918176,1186.1813342176,83.66142,20.1995682,695.23296188,5026.0172212,30,5,15.563,1186.1813342176,166.010504,33.1738202,1169.51119228,19.908766,3.35541,-1.342164,9.1, 17.8, -2.8,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.912,3.903,3.914,3.911,0,0,12.983,97.7,1186.1813342176,166.010504,6,P-GPS,
538300,2024-07-02 11:20:57,51.535480334348,61.148841271383,166.010504,152.1653592,1034.0159750176,1186.1813342176,83.66142,17.9178894,690.7480536,5031.5618408,30,5,15.563,1186.1813342176,166.010504,33.1738202,1169.51119228,17.671826,2.908022,-0.671082,9.6, 20, -1.4,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.912,3.903,3.914,3.911,0,0,12.983,97.7,1186.1813342176,166.010504,6,P-GPS,
538500,2024-07-02 11:20:57,51.5354937270457,61.1488451144386,166.010504,152.1981676,1033.9831666176,1186.1813342176,83.66142,15.882274,686.73558628,5036.5159092,30,5,15.563,1186.1813342176,166.010504,33.1738202,1169.51119228,15.65858,2.684328,0.223694,9, 18.8, -2.4,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.912,3.903,3.914,3.911,0,0,12.983,97.7,1186.1813342176,166.010504,6,P-GPS,
538700,2024-07-02 11:20:57,51.5355055188151,61.1488485176582,165.68242,151.9357004,1033.9175498176,1185.8532502176,83.66142,13.8242892,683.21196412,5040.8794264,30,5,15.826,1186.1813342176,166.010504,33.1738202,1169.51119228,13.645334,2.23694,0.223694,9.7, 7.6, -2.5,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.946,3.951,3.952,0,0,7.782,98.06,1185.8532502176,165.68242,6,P-GPS,
538900,2024-07-02 11:20:57,51.5355163061664,61.1488515791015,165.354336,151.6404248,1033.8847414176,1185.5251662176,83.66142,13.3769012,680.00658344,5044.8820512,30,5,15.826,1186.1813342176,166.010504,33.1738202,1169.51119228,13.197946,2.23694,0.447388,9.1, -8, -2.4,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.946,3.951,3.952,0,0,7.782,98.06,1185.5251662176,165.354336,6,P-GPS,
539100,2024-07-02 11:20:58,51.5355270145679,61.1488546118982,165.026252,151.3451492,1033.8519330176,1185.1970822176,83.66142,13.6005952,676.83073032,5048.8518676,30,5,15.826,1186.1813342176,166.010504,33.1738202,1169.51119228,13.42164,2.23694,0.447388,9.4, -18.9, -2.3,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.946,3.951,3.952,0,0,7.782,98.06,1185.1970822176,165.026252,6,P-GPS,
539300,2024-07-02 11:20:58,51.535538280827,61.1488578331016,165.026252,151.3779576,1033.8191246176,1185.1970822176,83.66142,14.7414346,673.49411604,5053.0185344,30,5,15.826,1186.1813342176,166.010504,33.1738202,1169.51119228,14.54011,2.460634,0.223694,9.8, -23.4, -2.7,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.946,3.951,3.952,0,0,7.782,98.06,1185.1970822176,165.026252,6,P-GPS,
539500,2024-07-02 11:20:58,51.5355504567918,61.148861297581,165.026252,151.410766,1033.7863162176,1185.1970822176,83.66142,15.882274,669.90487708,5057.5460936,30,5,15.826,1186.1813342176,166.010504,33.1738202,1169.51119228,15.65858,2.684328,0,9.9, -24.6, -3.1,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.946,3.951,3.952,0,0,7.782,98.06,1185.1970822176,165.026252,6,P-GPS,
539700,2024-07-02 11:20:58,51.5355635945472,61.1488649557556,165.354336,151.7060416,1033.8191246176,1185.5251662176,83.66142,17.000744,666.05645176,5062.4017368,30,5,15.744,1186.1813342176,166.010504,33.1738202,1169.51119228,16.77705,2.684328,0,9.8, -25.1, -3.1,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.931,3.918,3.928,3.928,0,0,10.361,98.06,1185.5251662176,165.354336,6,P-GPS,
539900,2024-07-02 11:20:58,51.5355773828168,61.1488686584427,165.354336,151.6076164,1033.9175498176,1185.5251662176,83.66142,17.2020686,662.05382696,5067.5198472,30,5,15.744,1186.1813342176,166.010504,33.1738202,1169.51119228,17.000744,2.684328,-0.894776,8.9, 14.9, -3.6,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.931,3.918,3.928,3.928,0,0,10.361,98.06,1185.5251662176,165.354336,6,P-GPS,
540100,2024-07-02 11:20:59,51.5355900792204,61.1488719089538,165.354336,151.4763828,1034.0487834176,1185.5251662176,83.66142,15.1440838,658.40881372,5072.2114484,30,5,15.744,1186.1813342176,166.010504,33.1738202,1169.51119228,14.987498,2.23694,-0.671082,9.5, 18.3, -1.2,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.931,3.918,3.928,3.928,0,0,10.361,98.06,1185.5251662176,165.354336,6,P-GPS,
540300,2024-07-02 11:20:59,51.5356014434816,61.1488748613196,165.354336,151.3779576,1034.1472086176,1185.5251662176,83.66142,13.8019198,655.14765876,5076.4109236,30,5,15.744,1186.1813342176,166.010504,33.1738202,1169.51119228,13.645334,2.013246,0,9.5, 2.3, -1.6,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.931,3.918,3.928,3.928,0,0,10.361,98.06,1185.5251662176,165.354336,6,P-GPS,
540500,2024-07-02 11:20:59,51.5356121583251,61.148877749561,165.026252,150.9842568,1034.2128254176,1185.1970822176,83.66142,13.3545318,652.06695,5080.3479316,30,5,15.744,1186.1813342176,166.010504,33.1738202,1169.51119228,13.197946,2.013246,0.447388,9.2, -14.3, -2.5,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.931,3.918,3.928,3.928,0,0,10.361,98.06,1185.1970822176,165.026252,6,P-GPS,
540700,2024-07-02 11:20:59,51.5356230897326,61.1488806532274,165.026252,150.8858316,1034.3112506176,1185.1970822176,83.66142,14.0479832,648.94359032,5084.4161732,30,5,15.767,1186.1813342176,166.010504,33.1738202,1169.51119228,13.869028,2.23694,0.447388,9.2, -22.2, -0.8,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.949,3.937,3.943,3.94,0,0,6.19,98.24,1185.1970822176,165.026252,6,P-GPS,
540900,2024-07-02 11:20:59,51.5356348268812,61.1488838440213,165.026252,150.754598,1034.4424842176,1185.1970822176,83.66142,15.1888226,645.58401016,5088.746882,30,5,15.767,1186.1813342176,166.010504,33.1738202,1169.51119228,14.987498,2.460634,0,9.6, -24.3, -1.3,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.949,3.937,3.943,3.94,0,0,6.19,98.24,1185.1970822176,165.026252,6,P-GPS,
541100,2024-07-02 11:20:59,51.5356475694074,61.1488873849651,165.026252,150.6233644,1034.5737178176,1185.1970822176,83.66142,16.553356,641.94227776,5093.4712916,30,5,15.767,1186.1813342176,166.010504,33.1738202,1169.51119228,16.329662,2.684328,0,9.6, -24.7, -1.8,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.949,3.937,3.943,3.94,0,0,6.19,98.24,1185.1970822176,165.026252,6,P-GPS,
541300,2024-07-02 11:21:00,51.5356609352403,61.1488911281983,165.026252,150.5249392,1034.6721430176,1185.1970822176,83.66142,16.553356,638.12994168,5098.42536,30,5,15.767,1186.1813342176,166.010504,33.1738202,1169.51119228,16.329662,2.684328,-0.671082,8.9, 15.4, -3.3,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.949,3.937,3.943,3.94,0,0,6.19,98.24,1185.1970822176,165.026252,6,P-GPS,
541500,2024-07-02 11:21:00,51.5356731889214,61.148894489109,165.354336,150.754598,1034.7705682176,1185.5251662176,83.66142,14.4953712,634.65881296,5102.9529192,30,5,15.767,1186.1813342176,166.010504,33.1738202,1169.51119228,14.316416,2.23694,-0.671082,9.4, 19.3, -1.3,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.949,3.937,3.943,3.94,0,0,6.19,98.24,1185.5251662176,165.354336,6,P-GPS,
541700,2024-07-02 11:21:00,51.5356839857302,61.1488974862076,165.354336,150.6561728,1034.8689934176,1185.5251662176,83.66142,12.6834498,631.60763176,5106.955544,30,5,15.813,1186.1813342176,166.010504,33.1738202,1169.51119228,12.526864,2.013246,0,9.4, 11.1, -2.5,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.948,3.961,3.965,0,0,8.1,98.6,1185.5251662176,165.354336,6,P-GPS,
541900,2024-07-02 11:21:00,51.5356937370013,61.1489001827369,165.026252,150.2296636,1034.9674186176,1185.1970822176,83.66142,11.9899984,628.86156868,5110.564468,30,5,15.813,1186.1813342176,166.010504,33.1738202,1169.51119228,11.855782,1.789552,0.223694,9.2, -7.2, -2.5,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.948,3.961,3.965,0,0,8.1,98.6,1185.1970822176,165.026252,6,P-GPS,
542100,2024-07-02 11:21:00,51.5357033673118,61.1489027994964,165.026252,150.1640468,1035.0330354176,1185.1970822176,83.66142,12.2136924,626.16799904,5114.1077752,30,5,15.813,1186.1813342176,166.010504,33.1738202,1169.51119228,12.079476,1.789552,0.447388,9.2, -20.6, -0.7,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.948,3.961,3.965,0,0,8.1,98.6,1185.1970822176,165.026252,6,P-GPS,
542300,2024-07-02 11:21:01,51.5357137182457,61.148905715503,165.026252,150.0656216,1035.1314606176,1185.1970822176,83.66142,13.6005952,623.2611748,5117.946358,30,5,15.813,1186.1813342176,166.010504,33.1738202,1169.51119228,13.42164,2.23694,0.223694,9.7, -24.3, -1.2,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.948,3.961,3.965,0,0,8.1,98.6,1185.1970822176,165.026252,6,P-GPS,
542500,2024-07-02 11:21:01,51.5357251058081,61.1489090537168,165.026252,149.9671964,1035.2298858176,1185.1970822176,83.66142,14.9651286,620.05579412,5122.1786416,30,5,15.813,1186.1813342176,166.010504,33.1738202,1169.51119228,14.763804,2.460634,0,9.9, -25.3, -2.5,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.967,3.948,3.961,3.965,0,0,8.1,98.6,1185.1970822176,165.026252,6,P-GPS,
542700,2024-07-02 11:21:01,51.5357375836602,61.1489126808209,165.354336,150.1968552,1035.3283110176,1185.5251662176,83.66142,16.329662,616.56169952,5126.804626,30,5,15.698,1186.1813342176,166.010504,33.1738202,1169.51119228,16.105968,2.684328,0,9.8, -25.1, -3.1,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.926,3.915,3.928,3.927,0,0,8.947,98.24,1185.5251662176,165.354336,6,P-GPS,
542900,2024-07-02 11:21:01,51.5357507800113,61.1489163903391,165.354336,150.0656216,1035.4595446176,1185.5251662176,83.66142,16.329662,612.90356292,5131.6930776,30,5,15.698,1186.1813342176,166.010504,33.1738202,1169.51119228,16.105968,2.684328,-0.671082,8.9, 15.3, -3.6,0,0,1684,1024,1024,1024,100,0,0,0,335.7,-2.5,0,71,3.926,3.915,3.928,3.927,0,0,8.947,98.24,1185.5251662176,165.354336,6,P-GPS,
543100,2024-07-02 11:21:01,51.535762857974,61.1489196304933,165.354336,150.0000048,1035.5251614176,1185.5251662176,83.66142,14.2716772,609.59975704,5136.15502,30,5,15.698,1186.1813342176,166.010504,33.1738202,1169.51119228,14.092722,2.23694,-0.671082,9.4, 19.2, -1.9,0,0,1574,1024,1024,1024,83,0,0,0,335.7,-2.5,0,71,3.926,3.915,3.928,3.927,0,0,8.947,98.24,1185.5251662176,165.354336,6,P-GPS,
543300,2024-07-02 11:21:02,51.5357734762547,61.1489224561529,165.354336,149.9015796,1035.6235866176,1185.5251662176,83.66142,12.6610804,606.71261784,5140.092028,30,5,15.698,1186.1813342176,166.010504,33.1738202,1169.51119228,12.526864,1.789552,0,9.4, 8.5, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,335.7,-2.5,0,71,3.926,3.915,3.928,3.927,0,0,8.947,98.24,1185.5251662176,165.354336,6,P-GPS,
